dt,order_ts,customer_id,order_id,item_seq,product_id,quantity,unit_price_currency,unit_price,discount_pct,tax_amount,channel,coupon_code
9/1/2025,9/1/2025 0:56,CUST000000223901,678792,3,2E+12,1,CAD,18,5%,1,app,
9/1/2025,9/1/2025 5:22,CUST000000098877,678793,1,2E+12,1,INR,51818,15%,5303,app,
9/1/2025,9/1/2025 5:22,CUST000000098877,678793,2,2E+12,Two,INR,409,5%,94,app,
9/1/2025,9/1/2025 0:29,CUST000000282362,678794,1,2E+12,1,INR,956,0%,115,app,
9/1/2025,9/1/2025 12:15,CUST000000005492,678795,1,2E+12,1,INR,6478,13%,678,app,NEW10
9/1/2025,9/1/2025 6:37,CUST000000066341,678796,1,2E+12,1,INR,8473,0%,1017,web,
9/1/2025,9/1/2025 6:37,CUST000000066341,678796,2,2E+12,Two,INR,9434,6%,2139,web,
9/1/2025,9/1/2025 6:37,CUST000000066341,678796,3,2E+12,1,INR,16666,0%,2000,web,
9/1/2025,9/1/2025 17:37,CUST000000273893,678797,1,2E+12,Two,AED,2585,4%,248,app,
9/1/2025,9/1/2025 17:37,CUST000000273893,678797,2,2E+12,1,AED,36,14%,2,app,
9/1/2025,9/1/2025 17:37,CUST000000273893,678797,3,2E+12,Two,AED,26,19%,3,app,
9/1/2025,9/1/2025 17:37,CUST000000273893,678797,4,2E+12,Two,AED,1932,20%,372,app,
9/1/2025,9/1/2025 1:57,CUST000000205577,678798,1,2E+12,1,INR,16390,13%,1721,app,FEST20
9/1/2025,9/1/2025 19:19,CUST000000220449,678799,1,2E+12,1,GBP,483,0%,25,web,FEST20
9/1/2025,9/1/2025 21:38,CUST000000231403,678800,1,2E+12,1,INR,444,20%,43,web,
9/1/2025,9/1/2025 10:26,CUST000000291287,678801,1,2E+12,1,INR,533,0%,64,web,
9/1/2025,9/1/2025 5:44,CUST000000093593,678802,1,2E+12,3,INR,4480,8%,1479,app,FEST20
9/1/2025,9/1/2025 5:44,CUST000000093593,678802,2,2E+12,1,INR,682,0%,123,app,FEST20
9/1/2025,9/1/2025 5:44,CUST000000093593,678802,3,2E+12,1,INR,91640,8%,15215,app,FEST20
9/1/2025,9/1/2025 5:44,CUST000000093593,678802,4,2E+12,Two,INR,5392,8%,499,app,FEST20
9/1/2025,9/1/2025 5:45,CUST000000213393,678803,1,2E+12,1,USD,$7 ,13%,1,app,
9/1/2025,9/1/2025 5:45,CUST000000213393,678803,2,2E+12,1,USD,$43 ,6%,8,app,
9/1/2025,9/1/2025 21:25,CUST000000205019,678804,1,2E+12,Two,INR,1791,12%,158,web,FEST20
9/1/2025,9/1/2025 21:25,CUST000000205019,678804,2,2E+12,Two,INR,546,10%,50,web,FEST20
9/1/2025,9/1/2025 14:41,CUST000000211039,678805,1,2E+12,1,CAD,86,5%,10,app,
9/1/2025,9/1/2025 14:41,CUST000000211039,678805,2,2E+12,1,CAD,1751,0%,88,app,
9/1/2025,9/1/2025 14:41,CUST000000211039,678805,3,2E+12,Two,CAD,19,5%,5,app,
9/1/2025,9/1/2025 16:37,CUST000000158725,678806,1,2E+12,4,INR,934,5%,178,web,PRIME5
9/1/2025,9/1/2025 20:27,CUST000000216489,678807,1,2E+12,4,AED,65,0%,48,web,
9/1/2025,9/1/2025 0:13,CUST000000189464,678808,1,2E+12,Two,AUD,16,0%,7,web,
9/1/2025,9/1/2025 1:42,CUST000000201918,678809,1,2E+12,1,GBP,19,14%,3,web,SAVE50
9/1/2025,9/1/2025 1:34,CUST000000047369,678810,1,2E+12,1,INR,857,0%,103,app,NEW10
9/1/2025,9/1/2025 1:34,CUST000000047369,678810,2,2E+12,1,INR,54643,4%,2634,app,NEW10
9/1/2025,9/1/2025 21:47,CUST000000093474,678811,1,2E+12,1,INR,10641,3%,1235,app,
9/1/2025,9/1/2025 21:47,CUST000000093474,678811,2,2E+12,1,INR,872,0%,105,app,
9/1/2025,9/1/2025 21:47,CUST000000093474,678811,3,2E+12,1,INR,419,12%,19,app,
9/1/2025,9/1/2025 15:12,CUST000000098071,678812,1,2E+12,1,CAD,123,9%,6,web,NEW10
9/1/2025,9/1/2025 15:12,CUST000000098071,678812,2,2E+12,1,CAD,25,9%,2,web,NEW10
9/1/2025,9/1/2025 21:55,CUST000000092428,678813,1,2E+12,Two,GBP,908,1%,217,web,
9/1/2025,9/1/2025 21:55,CUST000000092428,678813,2,2E+12,1,GBP,13,9%,2,web,
9/1/2025,9/1/2025 3:18,CUST000000290724,678814,1,2E+12,1,INR,364,5%,63,app,SAVE50
9/1/2025,9/1/2025 1:21,CUST000000239131,678815,1,2E+12,1,INR,4668,8%,513,app,PRIME5
9/1/2025,9/1/2025 9:09,CUST000000297484,678816,1,2E+12,Two,SGD,109,3%,39,web,
9/1/2025,9/1/2025 9:09,CUST000000297484,678816,2,2E+12,1,SGD,100,7%,5,web,
9/1/2025,9/1/2025 11:32,CUST000000075350,678817,1,2E+12,Two,INR,9693,22%,1824,web,
9/1/2025,9/1/2025 11:32,CUST000000075350,678817,2,2E+12,Two,INR,8644,16%,731,web,
9/1/2025,9/1/2025 19:14,CUST000000110426,678818,1,2E+12,1,USD,$128 ,21%,13,app,
9/1/2025,9/1/2025 19:14,CUST000000110426,678818,2,2E+12,1,USD,$800 ,9%,37,app,
9/1/2025,9/1/2025 9:58,CUST000000298991,678819,1,2E+12,1,SGD,13,0%,2,web,NEW10
9/1/2025,9/1/2025 14:15,CUST000000019495,678820,1,2E+12,3,USD,$6 ,0%,3,app,
9/1/2025,9/1/2025 17:32,CUST000000152119,678821,1,2E+12,Two,INR,2135,4%,205,app,
9/1/2025,9/1/2025 17:32,CUST000000152119,678821,2,2E+12,1,INR,555,8%,62,app,
9/1/2025,9/1/2025 17:32,CUST000000152119,678821,3,2E+12,1,INR,6310,14%,652,app,
9/1/2025,9/1/2025 17:32,CUST000000152119,678821,4,2E+12,1,INR,5876,22%,550,app,
9/1/2025,9/1/2025 9:18,CUST000000126473,678822,1,2E+12,1,INR,2156,6%,245,web,
9/1/2025,9/1/2025 0:19,CUST000000138268,678823,1,2E+12,Two,SGD,30,5%,3,web,NEW10
9/1/2025,9/1/2025 11:32,CUST000000271043,678824,1,2E+12,Two,USD,$35 ,17%,3,app,
9/1/2025,9/1/2025 11:32,CUST000000271043,678824,2,2E+12,1,USD,$32 ,0%,4,app,
9/1/2025,9/1/2025 11:32,CUST000000271043,678824,3,2E+12,Two,USD,$584 ,14%,180,app,
9/1/2025,9/1/2025 13:33,CUST000000006129,678825,1,2E+12,Two,AUD,1146,6%,389,web,
9/1/2025,9/1/2025 2:39,CUST000000286727,678826,1,2E+12,1,AUD,8,17%,1,app,
9/1/2025,9/1/2025 2:40,CUST000000240742,678827,1,2E+12,1,INR,7428,12%,326,web,
9/1/2025,9/1/2025 1:35,CUST000000207382,678828,1,2E+12,Two,SGD,592,0%,143,app,
9/1/2025,9/1/2025 9:38,CUST000000296400,678829,1,2E+12,1,AED,2985,6%,507,web,
9/1/2025,9/1/2025 7:16,CUST000000023090,678830,1,2E+12,4,INR,6138,16%,3695,app,FEST20
9/1/2025,9/1/2025 7:16,CUST000000023090,678830,2,2E+12,1,INR,939,4%,46,app,FEST20
9/1/2025,9/1/2025 0:40,CUST000000240525,678831,1,2E+12,3,INR,1516,12%,480,app,
9/1/2025,9/1/2025 19:33,CUST000000103291,678832,1,2E+12,1,AED,132,0%,24,app,FEST20
9/1/2025,9/1/2025 19:58,CUST000000157317,678833,1,2E+12,Two,INR,2100,16%,177,web,PRIME5
9/1/2025,9/1/2025 19:11,CUST000000040243,678834,1,2E+12,Two,SGD,87,3%,9,app,SAVE50
9/1/2025,9/1/2025 3:25,CUST000000271182,678835,1,2E+12,1,AUD,49,5%,9,app,SAVE50
9/1/2025,9/1/2025 17:23,CUST000000268130,678836,1,2E+12,1,CAD,701,0%,85,app,PRIME5
9/1/2025,9/1/2025 14:55,CUST000000058839,678837,1,2E+12,1,INR,1900,0%,96,app,
9/1/2025,9/1/2025 14:55,CUST000000058839,678837,2,2E+12,1,INR,389,10%,63,app,
9/1/2025,9/1/2025 3:10,CUST000000232331,678838,1,2E+12,3,INR,44777,12%,14154,app,PRIME5
9/1/2025,9/1/2025 3:10,CUST000000232331,678838,2,2E+12,1,INR,3946,0%,474,app,PRIME5
9/1/2025,9/1/2025 3:10,CUST000000232331,678838,3,2E+12,1,INR,14313,2%,2524,app,PRIME5
9/1/2025,9/1/2025 2:40,CUST000000002615,678839,1,2E+12,1,INR,597,7%,67,app,
9/1/2025,9/1/2025 11:25,CUST000000250727,678840,1,2E+12,Two,INR,3367,20%,976,web,PRIME5
9/1/2025,9/1/2025 11:25,CUST000000250727,678840,2,2E+12,1,INR,10469,7%,1170,web,PRIME5
9/1/2025,9/1/2025 11:25,CUST000000250727,678840,3,2E+12,1,INR,2621,3%,307,web,PRIME5
9/1/2025,9/1/2025 20:13,CUST000000050632,678841,1,2E+12,1,INR,2135,4%,370,app,FEST20
9/1/2025,9/1/2025 4:59,CUST000000054256,678842,1,2E+12,3,INR,770,0%,116,web,FEST20
9/1/2025,9/1/2025 4:59,CUST000000054256,678842,2,2E+12,3,INR,13345,4%,6904,web,FEST20
9/1/2025,9/1/2025 8:38,CUST000000130140,678843,1,2E+12,Two,SGD,19,26%,6,app,
9/1/2025,9/1/2025 8:38,CUST000000130140,678843,2,2E+12,1,SGD,17,8%,2,app,
9/1/2025,9/1/2025 13:12,CUST000000050119,678844,1,2E+12,Two,INR,1548,11%,332,web,FEST20
9/1/2025,9/1/2025 13:12,CUST000000050119,678844,2,2E+12,1,INR,1574,0%,189,web,FEST20
9/1/2025,9/1/2025 13:25,CUST000000270450,678845,1,2E+12,1,INR,598,13%,63,app,NEW10
9/1/2025,9/1/2025 13:25,CUST000000270450,678845,2,2E+12,1,INR,4040,23%,372,app,NEW10
9/1/2025,9/1/2025 9:26,CUST000000127692,678846,1,2E+12,1,INR,10529,2%,1241,app,FEST20
9/1/2025,9/1/2025 9:26,CUST000000127692,678846,2,2E+12,3,INR,5545,1%,824,app,FEST20
9/1/2025,9/1/2025 1:35,CUST000000260126,678847,1,2E+12,1,AED,383,1%,46,app,
9/1/2025,9/1/2025 12:45,CUST000000238488,678848,1,2E+12,Two,USD,$51 ,13%,17,web,SAVE50
9/1/2025,9/1/2025 15:40,CUST000000196218,678849,1,2E+12,1,INR,74469,7%,8269,app,
9/1/2025,9/1/2025 15:40,CUST000000196218,678849,2,2E+12,1,INR,5377,0%,968,app,
9/1/2025,9/1/2025 1:50,CUST000000242325,678850,1,2E+12,1,AUD,82,1%,10,web,
9/1/2025,9/1/2025 1:50,CUST000000242325,678850,2,2E+12,1,AUD,11,17%,2,web,
9/1/2025,9/1/2025 4:57,CUST000000259817,678851,1,2E+12,1,AED,92,9%,11,web,
9/1/2025,9/1/2025 15:51,CUST000000223149,678852,1,2E+12,1,SGD,1531,10%,69,web,
9/1/2025,9/1/2025 15:51,CUST000000223149,678852,2,2E+12,1,SGD,1545,15%,159,web,
9/1/2025,9/1/2025 4:09,CUST000000144907,678853,1,2E+12,Two,USD,$162 ,16%,33,app,NEW10
9/1/2025,9/1/2025 23:24,CUST000000068996,678854,1,2E+12,3,INR,15426,0%,2307,app,PRIME5
9/1/2025,9/1/2025 16:23,CUST000000163923,678855,1,2E+12,1,SGD,290,0%,35,app,
9/1/2025,9/1/2025 16:23,CUST000000163923,678855,2,2E+12,4,SGD,94,4%,19,app,
9/1/2025,9/1/2025 16:23,CUST000000163923,678855,3,2E+12,1,SGD,9,14%,1,app,
9/1/2025,9/1/2025 16:23,CUST000000163923,678855,4,2E+12,1,SGD,305,5%,53,app,
9/1/2025,9/1/2025 7:30,CUST000000181213,678856,1,2E+12,1,USD,$72 ,8%,12,app,
9/1/2025,9/1/2025 0:03,CUST000000126278,678857,1,2E+12,Two,AED,372,0%,38,web,
9/1/2025,9/1/2025 8:58,CUST000000291773,678858,1,2E+12,1,USD,$25 ,15%,2,web,FEST20
9/1/2025,9/1/2025 8:58,CUST000000291773,678858,2,2E+12,1,USD,$31 ,0%,2,web,FEST20
9/1/2025,9/1/2025 0:01,CUST000000114473,678859,1,2E+12,Two,SGD,29,24%,6,web,
9/1/2025,9/1/2025 15:06,CUST000000260314,678860,1,2E+12,1,INR,28001,22%,2606,app,
9/1/2025,9/1/2025 18:49,CUST000000244150,678861,1,2E+12,1,AUD,252,0%,46,app,FEST20
9/1/2025,9/1/2025 18:49,CUST000000244150,678861,2,2E+12,1,AUD,62,11%,7,app,FEST20
9/1/2025,9/1/2025 16:53,CUST000000188045,678862,1,2E+12,1,INR,629,14%,65,app,FEST20
9/1/2025,9/1/2025 5:30,CUST000000017063,678863,1,2E+12,1,GBP,39,0%,8,app,FEST20
9/1/2025,9/1/2025 5:30,CUST000000017063,678863,2,2E+12,1,GBP,41,6%,2,app,FEST20
9/1/2025,9/1/2025 5:30,CUST000000017063,678863,3,2E+12,1,GBP,25,12%,5,app,FEST20
9/1/2025,9/1/2025 17:51,CUST000000118421,678864,1,2E+12,1,GBP,96,10%,16,web,
9/1/2025,9/1/2025 20:08,CUST000000086188,678865,1,2E+12,Two,GBP,75,0%,19,web,
9/1/2025,9/1/2025 15:20,CUST000000000106,678866,1,2E+12,1,INR,1018,0%,51,app,
9/1/2025,9/1/2025 15:20,CUST000000000106,678866,2,2E+12,1,INR,924,8%,103,app,
9/1/2025,9/1/2025 15:20,CUST000000000106,678866,3,2E+12,Two,INR,103650,8%,34421,app,
9/1/2025,9/1/2025 15:20,CUST000000000106,678866,4,2E+12,1,INR,45900,12%,4847,app,
9/1/2025,9/1/2025 0:23,CUST000000156936,678867,1,2E+12,1,SGD,4,11%,1,web,
9/1/2025,9/1/2025 7:31,CUST000000234172,678868,1,2E+12,3,AED,448,2%,159,web,
9/1/2025,9/1/2025 7:31,CUST000000234172,678868,2,2E+12,1,AED,65,7%,4,web,
9/1/2025,9/1/2025 7:31,CUST000000234172,678868,3,2E+12,1,AED,24,8%,3,web,
9/1/2025,9/1/2025 7:31,CUST000000234172,678868,4,2E+12,1,AED,4479,13%,698,web,
9/1/2025,9/1/2025 13:13,CUST000000135346,678869,1,2E+12,1,INR,4527,8%,498,app,
9/1/2025,9/1/2025 13:13,CUST000000135346,678869,2,2E+12,1,INR,357,2%,18,app,
9/1/2025,9/1/2025 19:42,CUST000000047804,678870,1,2E+12,1,INR,1073,2%,53,app,NEW10
9/1/2025,9/1/2025 18:49,CUST000000092511,678871,1,2E+12,1,INR,7721,0%,387,app,
9/1/2025,9/1/2025 1:43,CUST000000273932,678872,1,2E+12,Two,INR,2580,5%,591,web,PRIME5
9/1/2025,9/1/2025 1:43,CUST000000273932,678872,2,2E+12,1,INR,1122,21%,107,web,PRIME5
9/1/2025,9/1/2025 1:43,CUST000000273932,678872,3,2E+12,1,INR,5782,17%,241,web,PRIME5
9/1/2025,9/1/2025 1:43,CUST000000273932,678872,4,2E+12,1,INR,3486,9%,383,web,PRIME5
9/1/2025,9/1/2025 16:07,CUST000000138060,678873,1,2E+12,1,AUD,957,14%,42,app,PRIME5
9/1/2025,9/1/2025 16:07,CUST000000138060,678873,2,2E+12,1,AUD,78,11%,9,app,PRIME5
9/1/2025,9/1/2025 15:05,CUST000000043574,678874,1,2E+12,3,GBP,28,7%,10,app,FEST20
9/1/2025,9/1/2025 15:39,CUST000000278803,678875,1,2E+12,1,INR,5239,6%,246,web,SAVE50
9/1/2025,9/1/2025 4:42,CUST000000224535,678876,1,2E+12,1,AED,1695,18%,252,web,
9/1/2025,9/1/2025 22:29,CUST000000040607,678877,1,2E+12,1,INR,4301,12%,190,app,
9/1/2025,9/1/2025 22:29,CUST000000040607,678877,2,2E+12,1,INR,7610,7%,853,app,
9/1/2025,9/1/2025 22:29,CUST000000040607,678877,3,2E+12,Two,INR,346,12%,74,app,
9/1/2025,9/1/2025 0:47,CUST000000252656,678878,1,2E+12,1,INR,5583,9%,255,app,SAVE50
9/1/2025,9/1/2025 0:47,CUST000000252656,678878,2,2E+12,1,INR,2732,2%,322,app,SAVE50
9/1/2025,9/1/2025 14:23,CUST000000290031,678879,1,2E+12,Two,SGD,77,8%,8,app,
9/1/2025,9/1/2025 14:23,CUST000000290031,678879,2,2E+12,1,SGD,11,0%,2,app,
9/1/2025,9/1/2025 18:27,CUST000000254661,678880,1,2E+12,1,AED,45,3%,6,web,
9/1/2025,9/1/2025 17:24,CUST000000283482,678881,1,2E+12,1,INR,95823,11%,4247,app,
9/1/2025,9/1/2025 20:50,CUST000000093695,678882,1,2E+12,1,INR,4122,0%,207,app,FEST20
9/1/2025,9/1/2025 20:50,CUST000000093695,678882,2,2E+12,1,INR,820,1%,41,app,FEST20
9/1/2025,9/1/2025 14:34,CUST000000267924,678883,1,2E+12,1,INR,136,9%,7,app,
9/1/2025,9/1/2025 14:34,CUST000000267924,678883,2,2E+12,1,INR,459,0%,56,app,
9/1/2025,9/1/2025 14:34,CUST000000267924,678883,3,2E+12,1,INR,15680,12%,690,app,
9/1/2025,9/1/2025 22:38,CUST000000139312,678884,1,2E+12,1,AUD,46,38%,4,app,PRIME5
9/1/2025,9/1/2025 22:38,CUST000000139312,678884,2,2E+12,1,AUD,9,9%,2,app,PRIME5
9/1/2025,9/1/2025 5:01,CUST000000018461,678885,1,2E+12,1,INR,3572,8%,165,web,
9/1/2025,9/1/2025 9:21,CUST000000173478,678886,1,2E+12,1,INR,3551,0%,427,app,PRIME5
9/1/2025,9/1/2025 9:21,CUST000000173478,678886,2,2E+12,1,INR,1680,14%,174,app,PRIME5
9/1/2025,9/1/2025 2:28,CUST000000094928,678887,1,2E+12,3,GBP,22,8%,4,web,
9/1/2025,9/1/2025 1:34,CUST000000166110,678888,1,2E+12,1,INR,6126,0%,307,web,
9/1/2025,9/1/2025 17:01,CUST000000077535,678889,1,2E+12,1,INR,1897,8%,314,web,SAVE50
9/1/2025,9/1/2025 10:55,CUST000000193047,678890,1,2E+12,Two,USD,$27 ,18%,3,app,
9/1/2025,9/1/2025 15:12,CUST000000004811,678891,1,2E+12,1,INR,1691,2%,199,web,
9/1/2025,9/1/2025 15:12,CUST000000004811,678891,2,2E+12,3,INR,1314,3%,458,web,
9/1/2025,9/1/2025 15:12,CUST000000004811,678891,3,2E+12,1,INR,5288,7%,889,web,
9/1/2025,9/1/2025 15:12,CUST000000004811,678891,4,2E+12,1,INR,1426,19%,208,web,
9/1/2025,9/1/2025 15:12,CUST000000004811,678891,5,2E+12,1,INR,10218,16%,1025,web,
9/1/2025,9/1/2025 5:19,CUST000000171199,678892,1,2E+12,1,INR,5574,4%,268,web,
9/1/2025,9/1/2025 5:19,CUST000000171199,678892,2,2E+12,1,INR,604,21%,58,web,
9/1/2025,9/1/2025 5:19,CUST000000171199,678892,3,2E+12,Two,INR,347,0%,35,web,
9/1/2025,9/1/2025 12:25,CUST000000178036,678893,1,2E+12,1,SGD,38,17%,4,app,
9/1/2025,9/1/2025 18:55,CUST000000083065,678894,1,2E+12,Two,INR,3247,13%,1016,web,
9/1/2025,9/1/2025 20:15,CUST000000275521,678895,1,2E+12,Two,INR,2638,15%,541,app,
9/1/2025,9/1/2025 5:12,CUST000000266901,678896,1,2E+12,1,USD,$19 ,12%,3,app,FEST20
9/1/2025,9/1/2025 20:37,CUST000000053926,678897,1,2E+12,1,INR,785,1%,39,web,
9/1/2025,9/1/2025 13:21,CUST000000005138,678898,1,2E+12,1,INR,11818,9%,537,app,FEST20
9/1/2025,9/1/2025 1:35,CUST000000086459,678899,1,2E+12,1,INR,4858,9%,532,web,NEW10
9/1/2025,9/1/2025 1:35,CUST000000086459,678899,2,2E+12,Two,INR,476,12%,42,web,NEW10
9/1/2025,9/1/2025 1:35,CUST000000086459,678899,3,2E+12,1,INR,1113,2%,131,web,NEW10
9/1/2025,9/1/2025 1:35,CUST000000086459,678899,4,2E+12,1,INR,978,12%,43,web,NEW10
9/1/2025,9/1/2025 17:36,CUST000000179031,678900,1,2E+12,1,AED,80,2%,10,app,
9/1/2025,9/1/2025 17:36,CUST000000179031,678900,2,2E+12,1,AED,590,15%,61,app,
9/1/2025,9/1/2025 17:36,CUST000000179031,678900,3,2E+12,3,AED,60,0%,22,app,
9/1/2025,9/1/2025 11:24,CUST000000198773,678901,1,2E+12,1,AED,232,13%,37,app,SAVE50
9/1/2025,9/1/2025 5:46,CUST000000131315,678902,1,2E+12,1,AUD,44,0%,3,web,FEST20
9/1/2025,9/1/2025 5:46,CUST000000131315,678902,2,2E+12,1,AUD,16,0%,1,web,FEST20
9/1/2025,9/1/2025 14:49,CUST000000135648,678903,1,2E+12,1,INR,1902,0%,96,app,
9/1/2025,9/1/2025 6:49,CUST000000115122,678904,1,2E+12,1,USD,$88 ,20%,4,web,FEST20
9/1/2025,9/1/2025 11:11,CUST000000167511,678905,1,2E+12,3,SGD,34,0%,13,web,FEST20
9/1/2025,9/1/2025 11:11,CUST000000167511,678905,2,2E+12,1,SGD,33,7%,4,web,FEST20
9/1/2025,9/1/2025 0:43,CUST000000115278,678906,1,2E+12,4,INR,6010,15%,1021,app,SAVE50
9/1/2025,9/1/2025 10:18,CUST000000083285,678907,1,2E+12,Two,GBP,8,15%,3,app,
9/1/2025,9/1/2025 16:53,CUST000000101065,678908,1,2E+12,1,INR,26652,0%,3199,web,
9/1/2025,9/1/2025 9:42,CUST000000241672,678909,1,2E+12,1,INR,3125,14%,135,web,SAVE50
9/1/2025,9/1/2025 9:42,CUST000000241672,678909,2,2E+12,1,INR,5484,0%,986,web,SAVE50
9/1/2025,9/1/2025 14:56,CUST000000086430,678910,1,2E+12,1,USD,$76 ,5%,14,app,
9/1/2025,9/1/2025 17:43,CUST000000232596,678911,1,2E+12,1,INR,2056,12%,91,web,
9/1/2025,9/1/2025 17:43,CUST000000232596,678911,2,2E+12,Two,INR,1287,10%,280,web,
9/1/2025,9/1/2025 21:25,CUST000000099986,678912,1,2E+12,1,AED,32,10%,6,web,NEW10
9/1/2025,9/1/2025 21:25,CUST000000099986,678912,2,2E+12,1,AED,266,7%,30,web,NEW10
9/1/2025,9/1/2025 17:50,CUST000000082872,678913,1,2E+12,1,INR,4478,16%,452,app,
9/1/2025,9/1/2025 13:53,CUST000000184818,678914,1,2E+12,1,AED,122,8%,14,web,
9/1/2025,9/1/2025 20:21,CUST000000258402,678915,1,2E+12,1,INR,1833,25%,69,app,
9/1/2025,9/1/2025 20:21,CUST000000258402,678915,2,2E+12,Two,INR,2983,16%,250,app,
9/1/2025,9/1/2025 2:37,CUST000000102841,678916,1,2E+12,3,INR,1722,2%,608,web,FEST20
9/1/2025,9/1/2025 1:50,CUST000000267347,678917,1,2E+12,1,INR,1050,17%,105,app,FEST20
9/1/2025,9/1/2025 1:50,CUST000000267347,678917,2,2E+12,1,INR,53057,4%,2556,app,FEST20
9/1/2025,9/1/2025 1:50,CUST000000267347,678917,3,2E+12,1,INR,13267,3%,2318,app,FEST20
9/1/2025,9/1/2025 2:47,CUST000000011855,678918,1,2E+12,1,INR,68847,3%,11977,app,
9/1/2025,9/1/2025 10:00,CUST000000241451,678919,1,2E+12,1,GBP,1,0%,1,web,
9/1/2025,9/1/2025 20:44,CUST000000046718,678920,1,2E+12,1,INR,1166,19%,114,web,
9/1/2025,9/1/2025 20:20,CUST000000122810,678921,1,2E+12,1,INR,1731,7%,194,app,
9/1/2025,9/1/2025 15:04,CUST000000221979,678922,1,2E+12,1,AUD,80,12%,13,web,FEST20
9/1/2025,9/1/2025 17:57,CUST000000054449,678923,1,2E+12,1,USD,$31 ,17%,4,app,SAVE50
9/1/2025,9/1/2025 17:57,CUST000000054449,678923,2,2E+12,1,USD,$8 ,9%,1,app,SAVE50
9/1/2025,9/1/2025 17:57,CUST000000054449,678923,3,2E+12,3,USD,$7 ,7%,4,app,SAVE50
9/1/2025,9/1/2025 2:27,CUST000000271365,678924,1,2E+12,1,INR,4532,5%,519,web,
9/1/2025,9/1/2025 2:27,CUST000000271365,678924,2,2E+12,1,INR,10830,23%,415,web,
9/1/2025,9/1/2025 9:35,CUST000000219968,678925,1,2E+12,Two,INR,9129,0%,2192,web,
9/1/2025,9/1/2025 10:57,CUST000000002846,678926,1,2E+12,1,SGD,61,0%,8,app,
9/1/2025,9/1/2025 23:33,CUST000000161485,678927,1,2E+12,1,GBP,3,6%,1,web,
9/1/2025,9/1/2025 16:31,CUST000000258192,678928,1,2E+12,1,INR,8617,2%,1017,app,
9/1/2025,9/1/2025 16:31,CUST000000258192,678928,2,2E+12,1,INR,38084,21%,3618,app,
9/1/2025,9/1/2025 16:31,CUST000000258192,678928,3,2E+12,1,INR,4411,6%,207,app,
9/1/2025,9/1/2025 10:24,CUST000000056431,678929,1,2E+12,Two,INR,5903,0%,1417,app,FEST20
9/1/2025,9/1/2025 10:24,CUST000000056431,678929,2,2E+12,1,INR,4718,10%,511,app,FEST20
9/1/2025,9/1/2025 12:44,CUST000000177604,678930,1,2E+12,1,INR,350,5%,41,app,
9/1/2025,9/1/2025 2:39,CUST000000135140,678931,1,2E+12,1,USD,$4 ,12%,1,app,PRIME5
9/1/2025,9/1/2025 6:39,CUST000000034957,678932,1,2E+12,1,USD,$77 ,10%,9,app,
9/1/2025,9/1/2025 1:37,CUST000000064059,678933,1,2E+12,1,GBP,95,6%,11,web,NEW10
9/1/2025,9/1/2025 19:52,CUST000000237015,678934,1,2E+12,1,SGD,24,3%,5,app,
9/1/2025,9/1/2025 19:52,CUST000000237015,678934,2,2E+12,Two,SGD,31,9%,7,app,
9/1/2025,9/1/2025 10:49,CUST000000050468,678935,1,2E+12,1,USD,$10 ,0%,1,app,PRIME5
9/1/2025,9/1/2025 4:50,CUST000000299917,678936,1,2E+12,Two,INR,699,10%,227,web,PRIME5
9/1/2025,9/1/2025 22:17,CUST000000173594,678937,1,2E+12,Two,GBP,994,10%,90,web,NEW10
9/1/2025,9/1/2025 0:00,CUST000000131224,678938,1,2E+12,1,INR,45643,4%,2189,app,
9/1/2025,9/1/2025 0:00,CUST000000131224,678938,2,2E+12,3,INR,4526,11%,1444,app,
9/1/2025,9/1/2025 14:55,CUST000000155291,678939,1,2E+12,1,INR,4504,11%,202,app,
9/1/2025,9/1/2025 12:33,CUST000000101829,678940,1,2E+12,1,INR,8724,12%,921,app,
9/1/2025,9/1/2025 12:33,CUST000000101829,678940,2,2E+12,1,INR,2806,0%,337,app,
9/1/2025,9/1/2025 12:33,CUST000000101829,678940,3,2E+12,1,INR,104434,0%,5222,app,
9/1/2025,9/1/2025 17:09,CUST000000141975,678941,1,2E+12,1,CAD,44,26%,4,web,
9/1/2025,9/1/2025 17:09,CUST000000141975,678941,2,2E+12,1,CAD,215,10%,10,web,
9/1/2025,9/1/2025 17:09,CUST000000141975,678941,3,2E+12,1,CAD,644,0%,78,web,
9/1/2025,9/1/2025 18:38,CUST000000102596,678942,1,2E+12,1,INR,1318,14%,204,web,SAVE50
9/1/2025,9/1/2025 11:36,CUST000000237387,678943,1,2E+12,1,INR,1592,0%,80,web,
9/1/2025,9/1/2025 11:36,CUST000000237387,678943,2,2E+12,1,INR,12754,5%,1450,web,
9/1/2025,9/1/2025 8:18,CUST000000100201,678944,1,2E+12,1,AUD,20,13%,3,web,
9/1/2025,9/1/2025 19:21,CUST000000254978,678945,1,2E+12,1,INR,4047,0%,486,web,PRIME5
9/1/2025,9/1/2025 19:21,CUST000000254978,678945,2,2E+12,1,INR,1673,18%,69,web,PRIME5
9/1/2025,9/1/2025 11:49,CUST000000211230,678946,1,2E+12,Two,INR,13089,0%,1309,app,
9/1/2025,9/1/2025 11:49,CUST000000211230,678946,2,2E+12,1,INR,70672,8%,3236,app,
9/1/2025,9/1/2025 11:49,CUST000000211230,678946,3,2E+12,1,INR,368,15%,38,app,
